1998,10,9,18,5,-5.97,1,-4.01,1,-4.46,1,18.7,1,91.1,1,18.71,1,0.09,1,348.3,1,0.76,1,1011.5,1,,,,,,,,,,,
1998,10,9,18,10,-5.92,1,-3.94,1,-4.44,1,18.65,1,91.4,1,18.57,1,0.04,1,348.3,1,0.69,1,1011.5,1,,,,,,,,,,,
1998,10,9,18,15,-5.62,1,-3.86,1,-4.37,1,18.61,1,91.4,1,18.36,1,0.06,1,348.4,1,0.38,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,20,-5.52,1,-3.9,1,-4.36,1,18.54,1,91.9,1,18.23,1,0.05,1,343.9,1,0.46,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,25,-4.92,1,-3.58,1,-4.14,1,18.42,1,92.7,1,18.06,1,0.26,1,286.9,1,0.91,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,30,-4.02,1,-3.04,1,-3.31,1,18.38,1,93.4,1,17.89,1,0.25,1,312.5,1,0.76,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,35,-3.71,1,-2.71,1,-3.13,1,18.38,1,93.6,1,17.8,1,0.22,1,317.6,1,0.84,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,40,-3.85,1,-2.63,1,-3.24,1,18.33,1,93.7,1,17.7,1,0.02,1,340.6,1,0.3,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,45,-3.74,1,-2.53,1,-2.84,1,18.27,1,94.3,1,17.58,1,0.11,1,320,1,0.69,1,1011.6,1,,,,,,,,,,,
1998,10,9,18,50,-3.67,1,-2.33,1,-2.56,1,18.24,1,94.7,1,17.52,1,0.06,1,347.3,1,0.69,1,1011.7,1,,,,,,,,,,,
1998,10,9,18,55,-3.66,1,-2.27,1,-2.71,1,18.19,1,95.1,1,17.45,1,0.03,1,309.5,1,0.23,1,1011.7,1,,,,,,,,,,,
1998,10,9,19,0,-3.16,1,-2.18,1,-2.34,1,18.19,1,95.3,1,17.38,1,0.07,1,309.5,1,0.38,1,1011.7,1,,,,,,,,,,,
1998,10,9,19,5,-3.57,1,-2.64,1,-2.84,1,18.15,1,95.2,1,17.28,1,0.01,1,3.88,1,0.23,1,1011.8,1,,,,,,,,,,,
1998,10,9,19,10,-3.83,1,-2.74,1,-3.22,1,17.98,1,95.7,1,17.23,1,0.03,1,3.88,1,0.38,1,1011.8,1,,,,,,,,,,,
1998,10,9,19,15,-3.67,1,-2.46,1,-2.87,1,17.95,1,96.1,1,17.11,1,0,1,3.88,1,0,1,1011.9,1,,,,,,,,,,,
1998,10,9,19,20,-2.26,1,-1.97,1,-1.62,1,17.97,1,96.3,1,17.06,1,0.27,1,304.8,1,0.69,1,1011.9,1,,,,,,,,,,,
1998,10,9,19,25,-1.02,1,-1.3,1,-0.36,1,17.99,1,96.1,1,17,1,0.09,1,327.1,1,0.61,1,1011.9,1,,,,,,,,,,,
1998,10,9,19,30,-1,1,-0.8,1,-0.36,1,17.95,1,96.1,1,16.97,1,0.09,1,302.7,1,0.46,1,1011.9,1,,,,,,,,,,,
1998,10,9,19,35,-1.67,1,-0.72,1,-1.02,1,17.91,1,96.2,1,17.02,1,0.1,1,300.4,1,0.69,1,1011.8,1,,,,,,,,,,,
1998,10,9,19,40,-3.14,1,-1.55,1,-2.45,1,17.89,1,96.3,1,16.99,1,0,1,255.9,1,0,1,1011.9,1,,,,,,,,,,,
1998,10,9,19,45,-3.77,1,-2.16,1,-3.02,1,17.82,1,96.6,1,16.99,1,0.1,1,300.4,1,0.61,1,1011.8,1,,,,,,,,,,,
1998,10,9,19,50,-3.54,1,-2.17,1,-2.81,1,17.77,1,96.9,1,16.87,1,0,1,278.7,1,0,1,1012,1,,,,,,,,,,,
1998,10,9,19,55,-3.86,1,-2.17,1,-3.26,1,17.66,1,97.1,1,16.82,1,0.27,1,276.7,1,2.21,1,1012,1,,,,,,,,,,,
1998,10,9,20,0,-3.19,1,-1.56,1,-2.71,1,17.62,1,97.5,1,16.76,1,0.49,1,282.6,1,1.37,1,1012,1,,,,,,,,,,,
1998,10,9,20,5,-3.28,1,-1.71,1,-2.81,1,17.55,1,97.6,1,16.68,1,0.07,1,305.5,1,0.84,1,1012,1,,,,,,,,,,,
1998,10,9,20,10,-3.54,1,-2.14,1,-2.9,1,17.48,1,97.8,1,16.61,1,0.02,1,282.2,1,0.38,1,1012,1,,,,,,,,,,,
1998,10,9,20,15,-3.64,1,-2.17,1,-3.01,1,17.45,1,97.7,1,16.58,1,0.02,1,261.3,1,0.23,1,1012,1,,,,,,,,,,,
1998,10,9,20,20,-3.99,1,-2.16,1,-3.35,1,17.36,1,97.8,1,16.46,1,0.1,1,286.3,1,0.53,1,1012.1,1,,,,,,,,,,,
1998,10,9,20,25,-3.77,1,-1.97,1,-2.98,1,17.29,1,97.8,1,16.38,1,0.24,1,275.9,1,0.91,1,1012.1,1,,,,,,,,,,,
1998,10,9,20,30,-3.72,1,-2.11,1,-3.13,1,17.23,1,97.7,1,16.32,1,0.07,1,307.4,1,0.53,1,1012.1,1,,,,,,,,,,,
